map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
flow,35,26,1,1,1,0,.007607911
flow,35,27,1,1,1,0,.007074062
flow,35,28,0,1,1,1,.006454462
flow,35,29,0,1,1,0,.007637722
flow,40,0,0,0,1,3,.008093243
flow,40,1,0,1,1,1,.007302974
flow,40,2,1,0,1,1,.007304902
flow,40,3,1,1,1,0,.007290196
flow,40,4,0,0,1,1,.070317070
flow,40,5,0,1,0,2,.009116149
flow,40,6,0,1,1,1,.007623538
flow,40,7,0,0,0,21,.090912255
flow,40,8,1,1,1,20,.008261946
flow,40,9,0,0,1,2,.008768102
flow,40,10,1,1,1,0,.006075043
flow,40,11,0,0,0,22,.074557995
flow,40,12,0,0,1,2,.007534509
flow,40,13,0,0,0,28,.038344740
flow,40,14,0,1,1,13,.014049177
flow,40,15,1,0,1,0,.008266966
flow,40,16,1,0,1,9,.011826215
flow,40,17,1,1,1,0,.012358566
flow,40,18,1,1,1,1,.012120375
flow,40,19,1,1,1,1,.010078321
flow,40,20,0,1,1,5,.014359663
flow,40,21,0,0,0,9,.019639800
flow,40,22,1,1,1,0,.010076203
flow,40,23,1,1,1,0,.007645488
flow,40,24,0,0,0,51,.147649774
flow,40,25,0,0,0,27,.033675644
flow,40,26,0,0,1,2,.015801058
flow,40,27,0,0,0,11,.036229334
flow,40,28,0,0,1,5,.679310999
flow,40,29,0,0,1,1,.007885929
deadlock5,15,0,0,1,0,1,.005686816
deadlock5,15,1,0,0,0,0,.003978804
deadlock5,15,2,0,0,0,1,.004923562
deadlock5,15,3,0,0,0,0,.007591310
deadlock5,15,4,0,0,0,0,.005322767
deadlock5,15,5,0,0,0,0,.003770333
deadlock5,15,6,0,0,0,3,.007302228
deadlock5,15,7,0,0,1,2,.004996916
deadlock5,15,8,0,1,0,1,.005118251
deadlock5,15,9,0,0,0,12,.008516834
deadlock5,15,10,0,0,0,1,.005568188
deadlock5,15,11,0,0,0,0,.005640478
deadlock5,15,12,0,0,0,0,.004500850
deadlock5,15,13,0,1,0,2,.011202034
deadlock5,15,14,0,0,0,23,.007883043
deadlock5,15,15,0,0,0,0,.004678537
deadlock5,15,16,0,0,0,18,.041246752
deadlock5,15,17,0,0,0,1,.010107588
deadlock5,15,18,0,0,0,1,.010167224
deadlock5,15,19,0,0,0,0,.008199281
deadlock5,15,20,0,0,0,1,.041600703
deadlock5,15,21,1,1,1,0,.011603539
deadlock5,15,22,0,0,0,1,.012101590
deadlock5,15,23,0,0,0,0,.009670123
deadlock5,15,24,0,0,0,0,.020018824
deadlock5,15,25,0,0,0,1,.013893572
deadlock5,15,26,0,0,0,0,.011299846
deadlock5,15,27,0,0,0,18,.020716482
deadlock5,15,28,0,0,0,1,.011026228
deadlock5,15,29,0,0,0,0,.009508158
deadlock5,20,0,0,0,0,1,.011568178
deadlock5,20,1,0,0,0,1,.011654354
deadlock5,20,2,0,0,0,1,.010734297
deadlock5,20,3,0,0,0,6,.011558871
deadlock5,20,4,0,0,0,0,.008848904
deadlock5,20,5,0,0,0,20,.016103912
deadlock5,20,6,0,0,0,3,.012234601
deadlock5,20,7,0,0,0,2,.008829237
deadlock5,20,8,0,0,0,1,.008743909
deadlock5,20,9,0,0,0,1,.007606690
deadlock5,20,10,0,0,0,1,.008379431
deadlock5,20,11,0,0,0,0,.006830996
deadlock5,20,12,0,0,0,0,.008095809
deadlock5,20,13,0,0,0,19,.012539503
